,words,sentence #,tag
53347,KGS,1435,Quantity
53348,POLYESTER,1435,GoodsDescription
53349,STAPLE,1435,GoodsDescription
53350,FIBER,1435,GoodsDescription
53351,<INCOTERMS>,1435,O
53352,X,1435,O
53353,<INCOTERMS>,1435,O
53354,SEMI-DULL,1435,O
53355,RAW,1435,O
53356,WHITE,1435,O
53357,A,1435,GoodsDescription
53358,GRADE,1435,O
53359,''NANLON'',1435,O
53360,BRAND,1435,O
53361,AT,1435,O
53362,USD,1435,UnitPriceAmount
53363,<UNITPRICEAMOUNT>,1435,UnitPriceAmount
53364,PER,1435,UnitPriceAmount
53365,KG,1435,UnitPriceAmount
53366,AS,1435,O
53367,PER,1435,UnitPriceAmount
53368,BENEFICIARY'S,1435,O
53369,PROFORMA,1435,O
53370,INVOICE,1435,O
53371,NO.,1435,O
53372,SRY3009-1,1435,O
53373,DATED,1435,O
53374,<INCOTERMS>,1435,O
53375,CFR,1436,Incoterms
53376,KARACHI,1436,Incoterms
53377,SEAPORT,1436,Incoterms
53378,PAKISTAN,1436,Incoterms
53379,QTY,1436,O
53380,<INCOTERMS>,1436,O
53381,<QUANTITY>,1436,Tolerance
53382,PCT),1436,O
53383,KGS,1436,O
53384,OF,1436,O
53385,VISCOSE,1436,GoodsDescription
53386,STAPLE,1436,GoodsDescription
53387,FIBRE,1436,GoodsDescription
53388,<UNITPRICEAMOUNT>,1436,O
53389,X,1436,O
53390,<INCOTERMS>,1436,O
53391,BL,1436,O
53392,BRIGHT,1436,O
53393,AT,1436,O
53394,THE,1436,O
53395,RATE,1436,O
53396,USD1.320,1436,UnitPriceAmount
53397,PER,1436,UnitPriceAmount
53398,KG.,1436,O
53399,COMPLETE,1436,O
53400,DETAIL,1436,O
53401,AS,1436,O
53402,PER,1436,UnitPriceAmount
53403,BENEFICIARY'S,1436,O
53404,PROFORMA,1436,O
53405,INVOICE,1436,O
53406,SALE,1436,O
53407,NOTE,1436,O
53408,NO.,1436,O
53409,<QUANTITY>,1436,O
53410,DATED,1436,O
53411,16-12-2019.,1436,O
53412,CFR,1437,Incoterms
53413,KEAMARI,1437,Incoterms
53414,KARACHI/,1437,Incoterms
53415,PORT,1437,Incoterms
53416,QASIM,1437,Incoterms
53417,PAKISTAN,1437,Incoterms
53418,QTY,1437,O
53419,<UNITPRICEAMOUNT>,1437,Quantity
53420,MT,1437,Quantity
53421,OF,1437,O
53422,GLACIAL,1437,GoodsDescription
53423,ACETIC,1437,GoodsDescription
53424,ACID,1437,GoodsDescription
53425,<UNITPRICEAMOUNT>,1437,O
53426,PCT,1437,O
53427,MIN,1437,O
53428,TECH,1437,O
53429,GRADE,1437,O
53430,AT,1437,O
53431,USD,1437,UnitPriceAmount
53432,<QUANTITY>,1437,UnitPriceAmount
53433,PER,1437,UnitPriceAmount
53434,MT.,1437,O
53435,COMPLETE,1437,O
53436,DETAIL,1437,O
53437,AS,1437,Incoterms
53438,PER,1437,UnitPriceAmount
53439,BENEFICIARY'S,1437,O
53440,PROFORMA,1437,O
53441,INVOICE,1437,O
53442,NO.,1437,O
53443,JLP20G-103,1437,O
53444,DATED,1437,O
53445,02-JAN-2020.,1437,O
53446,CFR,1438,Incoterms
53447,KARACHI,1438,Incoterms
53448,PORT/,1438,Incoterms
53449,PORT,1438,Incoterms
53450,QASIM,1438,Incoterms
53451,PAKISTAN,1438,Incoterms
53452,TOTAL,1438,O
53453,QTY,1438,O
53454,<QUANTITY>,1438,O
53455,LBS,1438,Quantity
53456,(500,1438,O
53457,M.TONS),1438,O
53458,<QUANTITY>,1438,O
53459,BALES,1438,O
53460,AMERICAN,1438,GoodsOrigin
53461,RAW,1438,GoodsDescription
53462,COTTON,1438,GoodsDescription
53463,SJV,1438,O
53464,SUPIMA,1438,O
53465,USDA,1438,O
53466,GC,1438,O
53467,<INCOTERMS>,1438,O
53468,STAPLE/LENGTH,1438,O
53469,<QUANTITY>,1438,UnitPriceAmount
53470,MICRONAIRE,1438,O
53471,<INCOTERMS>,1438,O
53472,NCL,1438,O
53473,MINIMUM,1438,O
53474,<INCOTERMS>,1438,O
53475,CROP,1438,O
53476,YEAR,1438,O
53477,<INCOTERMS>,1438,O
53478,AT,1438,O
53479,THE,1438,O
53480,RATE,1438,O
53481,OF,1438,O
53482,US,1438,UnitPriceAmount
53483,CENTS,1438,UnitPriceAmount
53484,<UNITPRICEAMOUNT>,1438,UnitPriceAmount
53485,PER,1438,UnitPriceAmount
53486,LB,1438,UnitPriceAmount
53487,AS,1438,Incoterms
53488,PER,1438,UnitPriceAmount
53489,BENEFICIARY'S,1438,O
53490,PROFORMA,1438,O
53491,INVOICE,1438,O
53492,NO.,1438,O
53493,P-90137,1438,O
53494,DATED,1438,O
53495,JANUARY,1438,O
53496,<QUANTITY>,1438,O
53497,<QUANTITY>,1438,O
53498,AND,1438,O
53499,P-90131,1438,O
53500,DATED,1438,O
53501,JANUARY,1438,O
53502,<QUANTITY>,1438,O
53503,<QUANTITY>,1438,O
53504,CFR,1439,Incoterms
53505,KARACHI,1439,Incoterms
53506,PORT/PORT,1439,Incoterms
53507,QASIM,1439,Incoterms
53508,PAKISTAN,1439,Incoterms
53509,QTY,1439,O
53510,<QUANTITY>,1439,Quantity
53511,KGS,1439,Quantity
53512,LENZING,1439,O
53513,TM,1439,O
53514,LYOCELL,1439,GoodsDescription
53515,BRIGHT,1439,GoodsDescription
53516,RAW,1439,GoodsDescription
53517,WHITE,1439,GoodsDescription
53518,<UNITPRICEAMOUNT>,1439,O
53519,DTEX/,1439,O
53520,<QUANTITY>,1439,O
53521,MM,1439,O
53522,AT,1439,O
53523,USD,1439,UnitPriceAmount
53524,<UNITPRICEAMOUNT>,1439,UnitPriceAmount
53525,PER,1439,UnitPriceAmount
53526,KG.,1439,O
53527,AS,1439,Incoterms
53528,PER,1439,UnitPriceAmount
53529,BENEFICIARY'S,1439,O
53530,PROFORMA,1439,O
53531,INVOICE,1439,O
53532,NO.,1439,O
53533,<QUANTITY>,1439,O
53534,DATED,1439,O
53535,20-01-2020.,1439,O
53536,CFR,1440,Incoterms
53537,KARACHI,1440,Incoterms
53538,PORT,1440,Incoterms
53539,PAKISTAN,1440,Incoterms
53540,QTY,1440,O
53541,<QUANTITY>,1440,Quantity
53542,M/TONS,1440,Quantity
53543,FERRO,1440,GoodsDescription
53544,SILICO,1440,GoodsDescription
53545,MANGNESE,1440,GoodsDescription
53546,AT,1440,O
53547,EUR,1440,UnitPriceAmount
53548,<UNITPRICEAMOUNT>,1440,UnitPriceAmount
53549,PER,1440,UnitPriceAmount
53550,M/TON.,1440,O
53551,AS,1440,O
53552,PER,1440,UnitPriceAmount
53553,BENEFICIARY'S,1440,O
53554,PROFORMA,1440,O
53555,INVOICE,1440,O
53556,NO.,1440,O
53557,<INCOTERMS>,1440,O
53558,DATED,1440,O
53559,<INCOTERMS>,1440,O
53560,CFR,1441,Incoterms
53561,PORT,1441,Incoterms
53562,QASIM,1441,Incoterms
53563,OR,1441,Incoterms
53564,KARACHI,1441,Incoterms
53565,SEAPORT,1441,Incoterms
53566,PAKISTAN,1441,Incoterms
53567,WEB,1441,O
53568,OFFSET,1441,O
53569,BLACK,1441,GoodsDescription
53570,AND,1441,O
53571,COLOR,1441,O
53572,PRINTING,1441,GoodsDescription
53573,INK,1441,GoodsDescription
53574,FOR,1441,O
53575,WEB,1441,O
53576,OFFSET,1441,O
53577,PRINTING,1441,GoodsDescription
53578,MACHINES.,1441,O
53579,(1),1441,O
53580,QTY,1441,O
53581,<QUANTITY>,1441,Quantity
53582,KGS,1441,Quantity
53583,DD85-110S-01MK,1441,O
53584,EUROSTAR,1441,GoodsDescription
53585,GENERAS,1441,GoodsDescription
53586,YELLOW,1441,GoodsDescription
53587,(2),1441,O
53588,QTY,1441,O
53589,<QUANTITY>,1441,Quantity
53590,KGS,1441,Quantity
53591,DD85-310S-01MK,1441,O
53592,EUROSTAR,1441,GoodsDescription
53593,GENERAS,1441,GoodsDescription
53594,MAGENTA,1441,GoodsDescription
53595,(3),1441,O
53596,QTY,1441,O
53597,<QUANTITY>,1441,Quantity
53598,KGS,1441,Quantity
53599,DD85-510S-01MK,1441,O
53600,EUROSTAR,1441,GoodsDescription
53601,GENERAS,1441,GoodsDescription
53602,CYAN,1441,GoodsDescription
53603,(4),1441,O
53604,QTY,1441,O
53605,<QUANTITY>,1441,Quantity
53606,KGS,1441,Quantity
53607,DE85-943S-01MK,1441,O
53608,EUROSTAR,1441,GoodsDescription
53609,GENERAS,1441,GoodsDescription
53610,BLACK,1441,GoodsDescription
53611,AS,1441,GoodsDescription
53612,PER,1441,O
53613,PROFORMA,1441,O
53614,INVOICE,1441,O
53615,NO.,1441,O
53616,<QUANTITY>,1441,O
53617,DATED,1441,O
53618,<DATE>,1441,O
53619,OF,1441,O
53620,THE,1441,O
53621,BENEFICIARY.,1441,O
53622,H.S.CODE,1441,O
53623,NO.3215.1990,1441,O
53624,AND,1441,O
53625,<UNITPRICEAMOUNT>,1441,HSCode
53626,CFR,1442,Incoterms
53627,KARACHI,1442,Incoterms
53628,SEAPORT,1442,Incoterms
53629,PLASTIC,1442,GoodsDescription
53630,MOULDING,1442,GoodsDescription
53631,COMPOUND,1442,GoodsDescription
53632,(1),1442,O
53633,QTY,1442,O
53634,<QUANTITY>,1442,O
53635,KGS,1442,Quantity
53636,TJ530-201B,1442,O
53637,AT,1442,O
53638,THE,1442,O
53639,RATE,1442,O
53640,OF,1442,O
53641,USD,1442,UnitPriceAmount
53642,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53643,PER,1442,UnitPriceAmount
53644,KG,1442,UnitPriceAmount
53645,(2),1442,O
53646,QTY,1442,O
53647,<QUANTITY>,1442,Quantity
53648,KGS,1442,Quantity
53649,J-966HPT-201B,1442,O
53650,AT,1442,O
53651,THE,1442,O
53652,RATE,1442,O
53653,OF,1442,O
53654,USD,1442,UnitPriceAmount
53655,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53656,PER,1442,UnitPriceAmount
53657,KG,1442,UnitPriceAmount
53658,(3),1442,O
53659,QTY,1442,O
53660,<QUANTITY>,1442,Quantity
53661,KGS,1442,Quantity
53662,LA611TPCR-201B,1442,O
53663,AT,1442,O
53664,THE,1442,O
53665,RATE,1442,O
53666,OF,1442,O
53667,USD,1442,UnitPriceAmount
53668,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53669,PER,1442,UnitPriceAmount
53670,KG,1442,UnitPriceAmount
53671,(4),1442,O
53672,QTY,1442,O
53673,<QUANTITY>,1442,O
53674,KGS,1442,Quantity
53675,LA880TR-201B,1442,O
53676,AT,1442,O
53677,THE,1442,O
53678,RATE,1442,O
53679,OF,1442,O
53680,USD,1442,UnitPriceAmount
53681,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53682,PER,1442,UnitPriceAmount
53683,KG,1442,UnitPriceAmount
53684,(5),1442,O
53685,QTY,1442,O
53686,<QUANTITY>,1442,O
53687,KGS,1442,Quantity
53688,LA880WT-11BK03,1442,O
53689,AT,1442,O
53690,THE,1442,O
53691,RATE,1442,O
53692,OF,1442,O
53693,USD,1442,UnitPriceAmount
53694,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53695,PER,1442,UnitPriceAmount
53696,KG,1442,UnitPriceAmount
53697,(6),1442,O
53698,QTY,1442,O
53699,<QUANTITY>,1442,Quantity
53700,KGS,1442,Quantity
53701,X675TPCR-R299,1442,O
53702,(TSOP-7),1442,O
53703,AT,1442,O
53704,THE,1442,O
53705,RATE,1442,O
53706,OF,1442,O
53707,USD,1442,UnitPriceAmount
53708,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53709,PER,1442,UnitPriceAmount
53710,KG,1442,UnitPriceAmount
53711,(7),1442,O
53712,QTY,1442,O
53713,<QUANTITY>,1442,Quantity
53714,KGS,1442,Quantity
53715,TJ530-NATURAL,1442,O
53716,AT,1442,O
53717,THE,1442,O
53718,RATE,1442,O
53719,OF,1442,O
53720,USD,1442,UnitPriceAmount
53721,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53722,PER,1442,UnitPriceAmount
53723,KG,1442,UnitPriceAmount
53724,(8),1442,O
53725,QTY,1442,O
53726,<QUANTITY>,1442,Quantity
53727,KGS,1442,Quantity
53728,XRP170T2-11BK03,1442,O
53729,AT,1442,O
53730,THE,1442,O
53731,RATE,1442,O
53732,OF,1442,O
53733,USD,1442,UnitPriceAmount
53734,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53735,PER,1442,UnitPriceAmount
53736,KG,1442,UnitPriceAmount
53737,(9),1442,O
53738,QTY,1442,O
53739,<QUANTITY>,1442,O
53740,KGS,1442,Quantity
53741,LA880T-015B,1442,O
53742,AT,1442,O
53743,THE,1442,O
53744,RATE,1442,O
53745,OF,1442,O
53746,USD,1442,UnitPriceAmount
53747,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53748,PER,1442,UnitPriceAmount
53749,KG,1442,UnitPriceAmount
53750,(10),1442,O
53751,QTY,1442,O
53752,<QUANTITY>,1442,O
53753,KGS,1442,Quantity
53754,X675TPCR-R1G3,1442,O
53755,AT,1442,O
53756,THE,1442,O
53757,RATE,1442,O
53758,OF,1442,O
53759,USD,1442,UnitPriceAmount
53760,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53761,PER,1442,UnitPriceAmount
53762,KG,1442,UnitPriceAmount
53763,(11),1442,O
53764,QTY,1442,O
53765,<QUANTITY>,1442,Quantity
53766,KGS,1442,Quantity
53767,TJ530-015B,1442,O
53768,AT,1442,O
53769,THE,1442,O
53770,RATE,1442,O
53771,OF,1442,O
53772,USD,1442,UnitPriceAmount
53773,<UNITPRICEAMOUNT>,1442,UnitPriceAmount
53774,PER,1442,UnitPriceAmount
53775,KG,1442,UnitPriceAmount
53776,AS,1442,GoodsDescription
53777,PER,1442,UnitPriceAmount
53778,BENEFICIARY'S,1442,O
53779,PROFORMA,1442,O
53780,INVOICE,1442,O
53781,NO.,1442,O
53782,PIC5-98-AVT-010,1442,O
53783,REV1,1442,O
53784,DATED,1442,O
53785,<DATE>,1442,O
53786,EXW,1443,Incoterms
53787,QTY,1443,O
53788,<UNITPRICEAMOUNT>,1443,Quantity
53789,KGS,1443,Quantity
53790,HOT,1443,GoodsDescription
53791,ROLLED,1443,GoodsDescription
53792,STEEL,1443,GoodsDescription
53793,COILS,1443,GoodsDescription
53794,AT,1443,O
53795,PKR,1443,UnitPriceAmount
53796,<UNITPRICEAMOUNT>,1443,UnitPriceAmount
53797,PER,1443,UnitPriceAmount
53798,KG,1443,UnitPriceAmount
53799,AS,1443,O
53800,PER,1443,UnitPriceAmount
53801,BENEFICIARY'S,1443,O
53802,SALES,1443,O
53803,CONTRACT,1443,O
53804,NO.,1443,O
53805,UT-009,1443,O
53806,DATED,1443,O
53807,<DATE>,1443,O
53808,CFR,1444,Incoterms
53809,(PICT),1444,Incoterms
53810,KARACHI,1444,Incoterms
53811,SEAPORT,1444,Incoterms
53812,/,1444,Incoterms
53813,(QICT),1444,Incoterms
53814,PORT,1444,Incoterms
53815,QASIM,1444,Incoterms
53816,TOTAL,1444,O
53817,QUANTITY,1444,O
53818,<QUANTITY>,1444,Quantity
53819,METERS,1444,Quantity
53820,<QUANTITY>,1444,GoodsDescription
53821,PERCENT,1444,GoodsDescription
53822,POLYESTER,1444,GoodsDescription
53823,MICRO,1444,GoodsDescription
53824,FIBER,1444,GoodsDescription
53825,FABRIC,1444,GoodsDescription
53826,DISPERSE,1444,GoodsDescription
53827,PRINTED,1444,GoodsDescription
53828,<QUANTITY>,1444,GoodsDescription
53829,GSM,1444,O
53830,AS,1444,Incoterms
53831,PER,1444,GoodsDescription
53832,BENEFICIARY'S,1444,O
53833,SALES,1444,O
53834,CONTRACT,1444,O
53835,NO.,1444,O
53836,ZYN-20191211,1444,O
53837,DATED,1444,O
53838,<DATE>,1444,O
53839,CFR,1445,Incoterms
53840,KARACHI,1445,Incoterms
53841,PORT,1445,Incoterms
53842,PAKISTAN,1445,Incoterms
53843,QTY,1445,O
53844,<QUANTITY>,1445,Quantity
53845,KGS,1445,Quantity
53846,METAMINO(R),1445,GoodsDescription
53847,DL-METHIONINE,1445,GoodsDescription
53848,FEED,1445,GoodsDescription
53849,GRADE,1445,O
53850,<QUANTITY>,1445,O
53851,PCT,1445,O
53852,AT,1445,O
53853,USD,1445,UnitPriceAmount
53854,<UNITPRICEAMOUNT>,1445,UnitPriceAmount
53855,PER,1445,UnitPriceAmount
53856,KG.,1445,O
53857,AS,1445,O
53858,PER,1445,UnitPriceAmount
53859,BENEFICIARY'S,1445,O
53860,PROFORMA,1445,O
53861,INVOICE,1445,O
53862,NO.,1445,O
53863,<QUANTITY>,1445,O
53864,DATED,1445,O
53865,<INCOTERMS>,1445,O
53866,CPT,1446,Incoterms
53867,LAHORE,1446,Incoterms
53868,AIRPORT,1446,Incoterms
53869,TOTAL,1446,O
53870,QTY,1446,O
53871,<QUANTITY>,1446,Quantity
53872,UNITS,1446,Quantity
53873,CELLULAR,1446,GoodsDescription
53874,MOBILE,1446,GoodsDescription
53875,TELEPHONES,1446,GoodsDescription
53876,INCLUDING,1446,GoodsDescription
53877,IT'S,1446,GoodsDescription
53878,BATTERY,1446,GoodsDescription
53879,AND,1446,GoodsDescription
53880,ONE,1446,GoodsDescription
53881,BATTERY,1446,GoodsDescription
53882,CHARGER,1446,GoodsDescription
53883,AS,1446,O
53884,PER,1446,O
53885,BENEFICIARY'S,1446,O
53886,PROFORMA,1446,O
53887,INVOICE,1446,O
53888,NO.,1446,O
53889,PI-LPS-MNP-WK18-2018,1446,O
53890,DATED,1446,O
53891,<INCOTERMS>,1446,O
53892,CPT,1447,Incoterms
53893,KARACHI,1447,Incoterms
53894,AIRPORT,1447,Incoterms
53895,SPARE,1447,GoodsDescription
53896,PARTS,1447,GoodsDescription
53897,FOR,1447,GoodsDescription
53898,INNIO,1447,GoodsDescription
53899,JENBACHER,1447,GoodsDescription
53900,POWER,1447,GoodsDescription
53901,GENERATION,1447,GoodsDescription
53902,AS,1447,O
53903,PER,1447,O
53904,BENEFICIARY'S,1447,O
53905,PROFORMA,1447,O
53906,INVOICE,1447,O
53907,NO(S).,1447,O
53908,PFI-003576,1447,O
53909,DATED,1447,O
53910,<DATE>,1447,O
53911,PFI-003435,1447,O
53912,DATED,1447,O
53913,<DATE>,1447,O
53914,AND,1447,O
53915,PFI-003402,1447,O
53916,DATED,1447,O
53917,<DATE>,1447,O
53918,CFR,1448,Incoterms
53919,PORT,1448,Incoterms
53920,QASIM,1448,Incoterms
53921,PAKISTAN.,1448,O
53922,QTY,1448,O
53923,<QUANTITY>,1448,Quantity
53924,M/TONS,1448,Quantity
53925,RBD,1448,GoodsDescription
53926,PALM,1448,GoodsDescription
53927,OLEIN,1448,GoodsDescription
53928,IN,1448,GoodsDescription
53929,BULK,1448,GoodsDescription
53930,AT,1448,O
53931,THE,1448,O
53932,RATE,1448,O
53933,OF,1448,O
53934,USD,1448,UnitPriceAmount
53935,<UNITPRICEAMOUNT>,1448,UnitPriceAmount
53936,PER,1448,UnitPriceAmount
53937,M/TON.,1448,O
53938,AS,1448,Incoterms
53939,PER,1448,UnitPriceAmount
53940,BENEFICIARY'S,1448,O
53941,SALES,1448,O
53942,CONTRACT,1448,O
53943,NO.,1448,O
53944,SG/19/1030/005/B04,1448,O
53945,DATED,1448,O
53946,<INCOTERMS>,1448,O
53947,FCA,1449,Incoterms
53948,ANY,1449,Incoterms
53949,JAPANESE,1449,Incoterms
53950,AIRPORT,1449,Incoterms
53951,/,1449,O
53952,FOB,1449,Incoterms
53953,ANY,1449,Incoterms
53954,JAPANESE,1449,Incoterms
53955,SEAPORT,1449,Incoterms
53956,QTY,1449,O
53957,<QUANTITY>,1449,Quantity
53958,UNITS,1449,Quantity
53959,NIKKISO,1449,GoodsDescription
53960,HEMODIALYSIS,1449,GoodsDescription
53961,SYSTEM,1449,GoodsDescription
53962,DBB-27-ES06JEN,1449,O
53963,AT,1449,O
53964,JPY,1449,UnitPriceAmount
53965,<QUANTITY>,1449,UnitPriceAmount
53966,PER,1449,UnitPriceAmount
53967,UNIT,1449,Quantity
53968,AS,1449,O
53969,PER,1449,UnitPriceAmount
53970,BENEFICIARY'S,1449,O
53971,PROFORMA,1449,O
53972,INVOICE,1449,O
53973,NO.,1449,O
53974,M061P/79/037,1449,O
53975,DATED,1449,O
53976,<INCOTERMS>,1449,O
53977,FCA,1450,Incoterms
53978,ANY,1450,Incoterms
53979,ITALY,1450,Incoterms
53980,AIRPORT,1450,Incoterms
53981,SPARE,1450,GoodsDescription
53982,PARTS,1450,GoodsDescription
53983,FOR,1450,GoodsDescription
53984,PRINTING,1450,GoodsDescription
53985,AND,1450,GoodsDescription
53986,LAMINATION,1450,GoodsDescription
53987,MACHINES,1450,GoodsDescription
53988,FOR,1450,GoodsDescription
53989,FLEXIBLE,1450,O
53990,PACKAGIN,1450,O
53991,INDUSTRY,1450,O
53992,AS,1450,O
53993,PER,1450,O
53994,BENEFICIARY'S,1450,O
53995,PROFORMA,1450,O
53996,INVOICE,1450,O
53997,NO.,1450,O
53998,FPR-19-0281,1450,O
53999,DATED,1450,O
54000,<DATE>,1450,O
54001,FOB,1451,Incoterms
54002,BANGKOK,1451,Incoterms
54003,THAILAND,1451,Incoterms
54004,SYNTHETIC,1451,GoodsDescription
54005,ORGANIC,1451,GoodsDescription
54006,DYES,1451,GoodsDescription
54007,(ACID,1451,O
54008,DYES),1451,O
54009,QTY,1451,O
54010,<QUANTITY>,1451,Quantity
54011,KGS,1451,Quantity
54012,MODERLAN,1451,GoodsDescription
54013,BLACK,1451,GoodsDescription
54014,NGR,1451,GoodsDescription
54015,AT,1451,O
54016,THE,1451,GoodsDescription
54017,RATE,1451,O
54018,OF,1451,O
54019,USD,1451,UnitPriceAmount
54020,<UNITPRICEAMOUNT>,1451,UnitPriceAmount
54021,PER,1451,UnitPriceAmount
54022,KG.,1451,O
54023,AS,1451,O
54024,PER,1451,UnitPriceAmount
54025,BENEFICIARY'S,1451,O
54026,PROFORMA,1451,O
54027,INVOICE,1451,O
54028,NO.,1451,O
54029,MDP/ME1286/211119,1451,O
54030,DATED,1451,O
54031,<INCOTERMS>,1451,O
54032,CFR,1452,Incoterms
54033,PORT,1452,Incoterms
54034,QASIM,1452,Incoterms
54035,PAKISTAN,1452,Incoterms
54036,QTY,1452,O
54037,<QUANTITY>,1452,Quantity
54038,METRIC,1452,UnitPriceAmount
54039,TONS,1452,Quantity
54040,MONO,1452,GoodsDescription
54041,ETHYLENE,1452,GoodsDescription
54042,GLYCOL,1452,GoodsDescription
54043,POLYESTER,1452,GoodsDescription
54044,GRADE,1452,GoodsDescription
54045,AT,1452,O
54046,USD,1452,UnitPriceAmount
54047,<UNITPRICEAMOUNT>,1452,UnitPriceAmount
54048,PER,1452,UnitPriceAmount
54049,METRIC,1452,UnitPriceAmount
54050,TON,1452,UnitPriceAmount
54051,AS,1452,Incoterms
54052,PER,1452,UnitPriceAmount
54053,BENEFICIARY'S,1452,O
54054,PROFORMA,1452,O
54055,INVOICE,1452,O
54056,NO.,1452,O
54057,RUPAFIL,1452,O
54058,<INCOTERMS>,1452,O
54059,<INCOTERMS>,1452,O
54060,DATED,1452,O
54061,27-11-2019.,1452,O
54062,CFR,1453,Incoterms
54063,KARACHI,1453,Incoterms
54064,SEAPORT,1453,Incoterms
54065,PAKISTAN,1453,Incoterms
54066,QTY,1453,O
54067,<UNITPRICEAMOUNT>,1453,O
54068,MTRS,1453,Quantity
54069,OF,1453,O
54070,<QUANTITY>,1453,O
54071,PCT,1453,O
54072,POLYESTER,1453,GoodsDescription
54073,DYED,1453,GoodsDescription
54074,FABRICS,1453,GoodsDescription
54075,AT,1453,O
54076,THE,1453,O
54077,RATE,1453,O
54078,USD,1453,UnitPriceAmount
54079,<UNITPRICEAMOUNT>,1453,UnitPriceAmount
54080,PER,1453,UnitPriceAmount
54081,MTR,1453,UnitPriceAmount
54082,COMPLETE,1453,O
54083,DETAIL,1453,O
54084,AS,1453,O
54085,PER,1453,UnitPriceAmount
54086,BENEFICIARY'S,1453,O
54087,SALES,1453,O
54088,CONTRACT,1453,O
54089,NO.,1453,O
54090,GF/FEL/10/2019,1453,O
54091,DATED,1453,O
54092,<INCOTERMS>,1453,O
54093,CPT,1454,Incoterms
54094,LAHORE,1454,Incoterms
54095,AIRPORT,1454,Incoterms
54096,PAKISTAN,1454,Incoterms
54097,PHARMACEUTICAL,1454,GoodsDescription
54098,RAW,1454,GoodsDescription
54099,MATERIAL,1454,GoodsDescription
54100,QTY,1454,O
54101,<QUANTITY>,1454,Quantity
54102,KGS,1454,Quantity
54103,ESCITALOPRAM,1454,GoodsDescription
54104,OXALATE,1454,GoodsDescription
54105,USP,1454,O
54106,AT,1454,GoodsDescription
54107,USD,1454,UnitPriceAmount
54108,<UNITPRICEAMOUNT>,1454,UnitPriceAmount
54109,PER,1454,UnitPriceAmount
54110,KG,1454,UnitPriceAmount
54111,AS,1454,O
54112,PER,1454,UnitPriceAmount
54113,INDENT,1454,O
54114,NO.,1454,O
54115,<INCOTERMS>,1454,O
54116,DATED,1454,O
54117,<INCOTERMS>,1454,O
54118,OF,1454,O
54119,M/S,1454,O
54120,GLOBAL,1454,O
54121,LINK,1454,O
54122,CHEMICALS,1454,O
54123,LAHORE,1454,Incoterms
54124,PAKISTAN,1454,Incoterms
54125,CFR,1455,Incoterms
54126,KEAMARI,1455,Incoterms
54127,KARACHI,1455,Incoterms
54128,COMPONENTS,1455,GoodsDescription
54129,FOR,1455,GoodsDescription
54130,MANUFACTURING,1455,GoodsDescription
54131,OF,1455,GoodsDescription
54132,PARTS,1455,GoodsDescription
54133,ASSEMBLY,1455,GoodsDescription
54134,OF,1455,GoodsDescription
54135,HONDA,1455,GoodsDescription
54136,MOTORCYCLE,1455,GoodsDescription
54137,CD70,1455,O
54138,CD,1455,O
54139,DREAM,1455,O
54140,<QUANTITY>,1455,O
54141,CG125,1455,O
54142,CG,1455,O
54143,<INCOTERMS>,1455,O
54144,AND,1455,O
54145,CB125F,1455,O
54146,AS,1455,GoodsDescription
54147,PER,1455,O
54148,APPLICANT'S,1455,O
54149,ORDER,1455,O
54150,NO.,1455,O
54151,AAL/CKD/006/HTV/2019-20,1455,O
54152,DATED,1455,O
54153,<INCOTERMS>,1455,O
54154,AND,1455,O
54155,BENEFICIARY'S,1455,O
54156,SALES,1455,O
54157,CONTRACT,1455,O
54158,NO.,1455,O
54159,HTV-AAL-1219-01,1455,O
54160,DATED,1455,O
54161,<INCOTERMS>,1455,O
54162,CFR,1456,Incoterms
54163,APPLICANT'S,1456,Incoterms
54164,PREMISES,1456,Incoterms
54165,AT,1456,Incoterms
54166,KARACHI,1456,Incoterms
54167,QTY,1456,O
54168,<UNITPRICEAMOUNT>,1456,Quantity
54169,BAGS,1456,Quantity
54170,(80000,1456,O
54171,LBS),1456,O
54172,NE,1456,O
54173,<INCOTERMS>,1456,O
54174,CDD,1456,O
54175,CVC,1456,O
54176,<QUANTITY>,1456,UnitPriceAmount
54177,<QUANTITY>,1456,O
54178,BCI,1456,O
54179,IB,1456,O
54180,YARN,1456,GoodsDescription
54181,RG,1456,O
54182,AT,1456,Incoterms
54183,PKR,1456,UnitPriceAmount
54184,<UNITPRICEAMOUNT>,1456,UnitPriceAmount
54185,PER,1456,UnitPriceAmount
54186,<QUANTITY>,1456,UnitPriceAmount
54187,LBS,1456,Quantity
54188,+,1456,O
54189,<QUANTITY>,1456,UnitPriceAmount
54190,PERCENT,1456,O
54191,GST,1456,O
54192,AS,1456,O
54193,PER,1456,UnitPriceAmount
54194,BENEFICIARY'S,1456,O
